,node_idx,AirportID,Airline,Stops,DestAirportID,SourceAirportID,DestSourceRatio,Country
2920,2920,6755,2.0,0.0,4.0,4.0,1.0,United States
2921,2921,6756,1.0,0.0,1.0,1.0,1.0,Spain
2922,2922,6757,1.0,0.0,1.0,1.0,1.0,Spain
2923,2923,6758,1.0,0.0,4.0,3.0,1.3333333333333333,Solomon Islands
2924,2924,6760,2.0,0.0,2.0,2.0,1.0,India
2925,2925,6763,1.0,0.0,1.0,1.0,1.0,United States
2926,2926,6765,1.0,0.0,1.0,1.0,1.0,United States
2927,2927,6766,1.0,0.0,1.0,0.0,inf,United States
2928,2928,6767,1.0,0.0,1.0,1.0,1.0,United States
2929,2929,6768,2.0,0.0,2.0,2.0,1.0,Sudan
2930,2930,6769,1.0,0.0,2.0,2.0,1.0,Malaysia
2931,2931,6770,1.0,0.0,1.0,1.0,1.0,
2932,2932,6771,1.0,0.0,1.0,1.0,1.0,Vanuatu
2933,2933,6772,3.0,0.0,3.0,3.0,1.0,China
2934,2934,6773,2.0,0.0,3.0,4.0,0.75,Kenya
2935,2935,6775,1.0,0.0,3.0,4.0,0.75,Canada
2936,2936,6776,6.0,0.0,11.0,12.0,0.9166666666666666,Pakistan
2937,2937,6777,3.0,0.0,3.0,3.0,1.0,Uruguay
2938,2938,6778,2.0,0.0,3.0,3.0,1.0,Namibia
2939,2939,6779,1.0,0.0,2.0,2.0,1.0,Namibia
2940,2940,6780,1.0,0.0,1.0,1.0,1.0,Turkey
2941,2941,6781,1.0,0.0,1.0,1.0,1.0,Turkey
2942,2942,6782,2.0,0.0,3.0,3.0,1.0,Turkey
2943,2943,6783,1.0,0.0,1.0,1.0,1.0,Turkey
2944,2944,6784,1.0,0.0,1.0,1.0,1.0,Turkey
2945,2945,6788,5.0,0.0,6.0,6.0,1.0,Puerto Rico
2946,2946,6789,1.0,0.0,3.0,3.0,1.0,Canada
2947,2947,6790,1.0,0.0,1.0,1.0,1.0,Iran
2948,2948,6792,1.0,0.0,1.0,1.0,1.0,Australia
2949,2949,6793,1.0,0.0,1.0,1.0,1.0,Australia
2950,2950,6794,1.0,0.0,2.0,2.0,1.0,Australia
2951,2951,6795,2.0,0.0,4.0,4.0,1.0,Mongolia
2952,2952,6800,1.0,0.0,1.0,1.0,1.0,United States
2953,2953,6803,1.0,0.0,2.0,2.0,1.0,United States
2954,2954,6814,1.0,0.0,1.0,1.0,1.0,Puerto Rico
2955,2955,6825,1.0,0.0,1.0,1.0,1.0,United States
2956,2956,6837,1.0,0.0,2.0,2.0,1.0,United States
2957,2957,6839,1.0,0.0,3.0,2.0,1.5,United States
2958,2958,6880,1.0,0.0,1.0,1.0,1.0,United States
2959,2959,6881,1.0,0.0,1.0,1.0,1.0,United States
2960,2960,6883,1.0,0.0,1.0,1.0,1.0,United States
2961,2961,6916,1.0,0.0,1.0,1.0,1.0,United States
2962,2962,6919,1.0,0.0,2.0,2.0,1.0,
2963,2963,6924,2.0,0.0,2.0,2.0,1.0,Russia
2964,2964,6926,1.0,0.0,2.0,2.0,1.0,French Polynesia
2965,2965,6933,1.0,0.0,1.0,1.0,1.0,Russia
2966,2966,6940,1.0,0.0,1.0,1.0,1.0,Russia
2967,2967,6943,2.0,0.0,3.0,3.0,1.0,China
2968,2968,6944,5.0,0.0,10.0,10.0,1.0,China
2969,2969,6945,3.0,0.0,3.0,3.0,1.0,Costa Rica
2970,2970,6946,2.0,0.0,2.0,2.0,1.0,
2971,2971,6949,2.0,0.0,2.0,2.0,1.0,Burma
2972,2972,6954,7.0,0.0,11.0,11.0,1.0,
2973,2973,6955,6.0,0.0,8.0,8.0,1.0,China
2974,2974,6957,1.0,0.0,2.0,2.0,1.0,United States
2975,2975,6958,2.0,0.0,2.0,2.0,1.0,United States
2976,2976,6959,2.0,0.0,2.0,2.0,1.0,United States
2977,2977,6960,2.0,0.0,3.0,3.0,1.0,United States
2978,2978,6962,2.0,0.0,4.0,4.0,1.0,
2979,2979,6963,3.0,0.0,5.0,5.0,1.0,China
2980,2980,6969,4.0,0.0,7.0,7.0,1.0,Russia
2981,2981,6972,1.0,0.0,2.0,2.0,1.0,
2982,2982,6974,1.0,0.0,1.0,1.0,1.0,Philippines
2983,2983,6989,1.0,0.0,1.0,1.0,1.0,United States
2984,2984,6992,2.0,0.0,6.0,6.0,1.0,United States
2985,2985,7001,1.0,0.0,2.0,2.0,1.0,United States
2986,2986,7003,1.0,0.0,2.0,2.0,1.0,Russia
2987,2987,7018,1.0,0.0,1.0,1.0,1.0,United States
2988,2988,7029,2.0,0.0,2.0,2.0,1.0,
2989,2989,7051,1.0,0.0,1.0,1.0,1.0,United States
2990,2990,7054,1.0,0.0,1.0,1.0,1.0,United States
2991,2991,7056,1.0,0.0,18.0,17.0,1.0588235294117647,United States
2992,2992,7059,1.0,0.0,2.0,2.0,1.0,United States
2993,2993,7062,1.0,0.0,1.0,2.0,0.5,United States
2994,2994,7064,2.0,0.0,2.0,2.0,1.0,United States
2995,2995,7065,1.0,0.0,1.0,1.0,1.0,United States
2996,2996,7066,3.0,0.0,3.0,3.0,1.0,United States
2997,2997,7067,3.0,0.0,3.0,3.0,1.0,United States
2998,2998,7068,1.0,0.0,1.0,1.0,1.0,United States
2999,2999,7070,1.0,0.0,1.0,1.0,1.0,United States
3000,3000,7071,1.0,0.0,1.0,1.0,1.0,United States
3001,3001,7073,3.0,0.0,6.0,6.0,1.0,United States
3002,3002,7074,1.0,0.0,1.0,1.0,1.0,United States
3003,3003,7076,1.0,0.0,1.0,1.0,1.0,United States
3004,3004,7078,3.0,0.0,6.0,6.0,1.0,United States
3005,3005,7081,2.0,0.0,2.0,2.0,1.0,United States
3006,3006,7082,1.0,0.0,1.0,1.0,1.0,United States
3007,3007,7083,1.0,0.0,1.0,1.0,1.0,United States
3008,3008,7087,2.0,0.0,4.0,3.0,1.3333333333333333,United States
3009,3009,7088,4.0,0.0,8.0,12.0,0.6666666666666666,United States
3010,3010,7090,2.0,0.0,3.0,3.0,1.0,United States
3011,3011,7091,1.0,0.0,1.0,1.0,1.0,
3012,3012,7092,1.0,0.0,2.0,2.0,1.0,United States
3013,3013,7093,2.0,0.0,3.0,3.0,1.0,United States
3014,3014,7094,2.0,0.0,2.0,2.0,1.0,United States
3015,3015,7095,2.0,0.0,3.0,3.0,1.0,United States
3016,3016,7096,2.0,0.0,4.0,3.0,1.3333333333333333,United States
3017,3017,7097,2.0,0.0,2.0,2.0,1.0,United States
3018,3018,7098,2.0,0.0,4.0,4.0,1.0,United States
3019,3019,7099,2.0,0.0,2.0,2.0,1.0,
3020,3020,7102,1.0,0.0,1.0,1.0,1.0,
3021,3021,7105,1.0,0.0,2.0,2.0,1.0,United States
3022,3022,7107,1.0,0.0,2.0,2.0,1.0,United States
3023,3023,7108,2.0,0.0,5.0,3.0,1.6666666666666667,United States
3024,3024,7110,1.0,0.0,1.0,1.0,1.0,
3025,3025,7111,2.0,0.0,3.0,3.0,1.0,United States
3026,3026,7112,1.0,0.0,1.0,1.0,1.0,
3027,3027,7113,2.0,0.0,4.0,5.0,0.8,
3028,3028,7114,1.0,0.0,2.0,2.0,1.0,United States
3029,3029,7115,1.0,0.0,2.0,2.0,1.0,United States
3030,3030,7116,1.0,0.0,1.0,1.0,1.0,United States
3031,3031,7117,2.0,0.0,2.0,4.0,0.5,United States
3032,3032,7118,1.0,0.0,1.0,1.0,1.0,
3033,3033,7119,1.0,0.0,1.0,1.0,1.0,
3034,3034,7121,1.0,0.0,1.0,1.0,1.0,United States
3035,3035,7122,1.0,0.0,1.0,1.0,1.0,United States
3036,3036,7128,1.0,0.0,4.0,4.0,1.0,Australia
3037,3037,7135,1.0,0.0,1.0,1.0,1.0,United States
3038,3038,7136,1.0,0.0,1.0,1.0,1.0,United States
3039,3039,7137,1.0,0.0,1.0,1.0,1.0,
3040,3040,7138,1.0,0.0,1.0,1.0,1.0,
3041,3041,7141,1.0,0.0,1.0,1.0,1.0,
3042,3042,7142,2.0,0.0,3.0,3.0,1.0,United States
3043,3043,7144,3.0,0.0,5.0,5.0,1.0,
3044,3044,7145,2.0,0.0,5.0,5.0,1.0,
3045,3045,7146,3.0,0.0,3.0,3.0,1.0,United States
3046,3046,7147,3.0,0.0,4.0,4.0,1.0,
3047,3047,7148,1.0,0.0,1.0,1.0,1.0,United States
3048,3048,7150,1.0,0.0,1.0,1.0,1.0,
3049,3049,7151,1.0,0.0,1.0,1.0,1.0,
3050,3050,7152,0.0,0.0,0.0,1.0,0.0,
3051,3051,7153,1.0,0.0,1.0,1.0,1.0,
3052,3052,7154,1.0,0.0,1.0,1.0,1.0,United States
3053,3053,7155,1.0,0.0,1.0,1.0,1.0,
3054,3054,7157,1.0,0.0,1.0,1.0,1.0,United States
3055,3055,7158,0.0,0.0,0.0,1.0,0.0,United States
3056,3056,7159,1.0,0.0,1.0,1.0,1.0,United States
3057,3057,7160,1.0,0.0,1.0,1.0,1.0,United States
3058,3058,7161,0.0,0.0,0.0,1.0,0.0,United States
3059,3059,7162,1.0,0.0,1.0,1.0,1.0,United States
3060,3060,7163,1.0,0.0,1.0,2.0,0.5,
3061,3061,7164,2.0,0.0,2.0,2.0,1.0,
3062,3062,7165,1.0,0.0,1.0,2.0,0.5,
3063,3063,7167,1.0,0.0,1.0,1.0,1.0,
3064,3064,7168,1.0,0.0,1.0,1.0,1.0,
3065,3065,7172,0.0,0.0,0.0,1.0,0.0,
3066,3066,7173,1.0,0.0,1.0,1.0,1.0,
3067,3067,7176,0.0,0.0,0.0,1.0,0.0,
3068,3068,7177,2.0,0.0,4.0,4.0,1.0,United States
3069,3069,7178,2.0,0.0,4.0,4.0,1.0,United States
3070,3070,7179,2.0,0.0,4.0,4.0,1.0,United States
3071,3071,7180,2.0,0.0,4.0,2.0,2.0,United States
3072,3072,7181,2.0,0.0,4.0,4.0,1.0,United States
3073,3073,7182,2.0,0.0,2.0,2.0,1.0,United States
3074,3074,7183,2.0,0.0,4.0,4.0,1.0,United States
3075,3075,7184,2.0,0.0,5.0,4.0,1.25,United States
3076,3076,7185,2.0,0.0,4.0,4.0,1.0,United States
3077,3077,7186,2.0,0.0,3.0,3.0,1.0,United States
3078,3078,7187,2.0,0.0,4.0,5.0,0.8,United States
3079,3079,7188,2.0,0.0,4.0,4.0,1.0,United States
3080,3080,7190,2.0,0.0,5.0,5.0,1.0,United States
3081,3081,7191,2.0,0.0,4.0,4.0,1.0,United States
3082,3082,7192,2.0,0.0,6.0,5.0,1.2,United States
3083,3083,7193,2.0,0.0,7.0,5.0,1.4,
3084,3084,7194,1.0,0.0,1.0,1.0,1.0,United States
3085,3085,7195,1.0,0.0,1.0,1.0,1.0,United States
3086,3086,7196,1.0,0.0,1.0,1.0,1.0,
3087,3087,7199,1.0,0.0,2.0,2.0,1.0,United States
3088,3088,7200,1.0,0.0,2.0,2.0,1.0,
3089,3089,7201,2.0,0.0,3.0,3.0,1.0,United States
3090,3090,7202,1.0,0.0,1.0,1.0,1.0,United States
3091,3091,7203,1.0,0.0,1.0,1.0,1.0,United States
3092,3092,7205,3.0,0.0,3.0,3.0,1.0,United States
3093,3093,7206,2.0,0.0,4.0,5.0,0.8,United States
3094,3094,7207,1.0,0.0,3.0,4.0,0.75,United States
3095,3095,7208,2.0,0.0,2.0,2.0,1.0,United States
3096,3096,7209,1.0,0.0,1.0,2.0,0.5,United States
3097,3097,7212,2.0,0.0,2.0,2.0,1.0,
3098,3098,7213,2.0,0.0,3.0,3.0,1.0,United States
3099,3099,7214,1.0,0.0,1.0,1.0,1.0,United States
3100,3100,7215,1.0,0.0,1.0,1.0,1.0,
3101,3101,7216,2.0,0.0,3.0,3.0,1.0,
3102,3102,7217,2.0,0.0,3.0,3.0,1.0,United States
3103,3103,7218,2.0,0.0,3.0,3.0,1.0,
3104,3104,7219,2.0,0.0,3.0,3.0,1.0,
3105,3105,7220,1.0,0.0,2.0,2.0,1.0,United States
3106,3106,7236,1.0,0.0,1.0,1.0,1.0,United States
3107,3107,7237,1.0,0.0,1.0,1.0,1.0,
3108,3108,7238,1.0,0.0,2.0,1.0,2.0,
3109,3109,7239,1.0,0.0,1.0,1.0,1.0,
3110,3110,7240,1.0,0.0,2.0,2.0,1.0,United States
3111,3111,7241,1.0,0.0,1.0,1.0,1.0,
3112,3112,7242,1.0,0.0,1.0,1.0,1.0,United States
3113,3113,7243,1.0,0.0,1.0,1.0,1.0,
3114,3114,7246,1.0,0.0,1.0,1.0,1.0,United States
3115,3115,7252,2.0,0.0,4.0,4.0,1.0,Canada
3116,3116,7253,1.0,0.0,2.0,2.0,1.0,Canada
3117,3117,7255,2.0,0.0,3.0,3.0,1.0,Canada
3118,3118,7266,1.0,0.0,2.0,2.0,1.0,Canada
3119,3119,7275,1.0,0.0,3.0,3.0,1.0,Canada
3120,3120,7277,1.0,0.0,1.0,1.0,1.0,Canada
3121,3121,7287,2.0,0.0,7.0,7.0,1.0,
3122,3122,7288,2.0,0.0,7.0,6.0,1.1666666666666667,
3123,3123,7309,1.0,0.0,1.0,1.0,1.0,Virgin Islands
3124,3124,7310,1.0,0.0,1.0,1.0,1.0,
3125,3125,7313,1.0,0.0,1.0,1.0,1.0,Bolivia
3126,3126,7317,1.0,0.0,2.0,2.0,1.0,
3127,3127,7355,1.0,0.0,2.0,2.0,1.0,Colombia
3128,3128,7356,1.0,0.0,2.0,2.0,1.0,
3129,3129,7358,1.0,0.0,1.0,1.0,1.0,
3130,3130,7359,1.0,0.0,1.0,1.0,1.0,Colombia
3131,3131,7364,2.0,0.0,3.0,3.0,1.0,Brazil
3132,3132,7367,2.0,0.0,3.0,3.0,1.0,Brazil
3133,3133,7368,1.0,0.0,1.0,1.0,1.0,Brazil
3134,3134,7369,0.0,0.0,0.0,1.0,0.0,Brazil
3135,3135,7370,0.0,0.0,0.0,1.0,0.0,Brazil
3136,3136,7372,1.0,0.0,1.0,1.0,1.0,Brazil
3137,3137,7373,3.0,0.0,6.0,6.0,1.0,Brazil
3138,3138,7374,1.0,0.0,1.0,0.0,inf,Brazil
3139,3139,7375,1.0,0.0,1.0,1.0,1.0,Brazil
3140,3140,7376,2.0,0.0,4.0,4.0,1.0,Brazil
3141,3141,7380,2.0,0.0,3.0,3.0,1.0,Brazil
3142,3142,7382,1.0,0.0,1.0,1.0,1.0,Brazil
3143,3143,7383,1.0,0.0,1.0,1.0,1.0,Brazil
3144,3144,7384,1.0,0.0,3.0,3.0,1.0,Brazil
3145,3145,7394,1.0,0.0,1.0,1.0,1.0,Brazil
3146,3146,7395,1.0,0.0,1.0,1.0,1.0,Brazil
3147,3147,7398,1.0,0.0,1.0,1.0,1.0,Brazil
3148,3148,7399,1.0,0.0,1.0,1.0,1.0,Brazil
3149,3149,7407,1.0,0.0,1.0,1.0,1.0,Brazil
3150,3150,7417,1.0,0.0,3.0,3.0,1.0,Ethiopia
3151,3151,7424,3.0,0.0,3.0,4.0,0.75,Kenya
3152,3152,7447,12.0,0.0,45.0,45.0,1.0,
3153,3153,7450,1.0,0.0,1.0,1.0,1.0,Uganda
3154,3154,7453,3.0,0.0,9.0,9.0,1.0,Turkey
3155,3155,7456,1.0,0.0,2.0,2.0,1.0,French Polynesia
3156,3156,7457,2.0,0.0,2.0,2.0,1.0,
3157,3157,7459,1.0,0.0,1.0,1.0,1.0,Spain
3158,3158,7470,1.0,0.0,1.0,1.0,1.0,Mongolia
3159,3159,7478,1.0,0.0,1.0,1.0,1.0,
3160,3160,7479,2.0,0.0,2.0,2.0,1.0,
3161,3161,7490,11.0,0.0,11.0,10.0,1.1,Iraq
3162,3162,7503,7.0,0.0,11.0,11.0,1.0,China
3163,3163,7504,1.0,0.0,1.0,1.0,1.0,China
3164,3164,7505,2.0,0.0,2.0,2.0,1.0,
3165,3165,7506,4.0,0.0,6.0,6.0,1.0,China
3166,3166,7508,3.0,0.0,3.0,3.0,1.0,China
3167,3167,7519,2.0,0.0,3.0,3.0,1.0,China
3168,3168,7527,2.0,0.0,2.0,2.0,1.0,
3169,3169,7528,2.0,0.0,2.0,2.0,1.0,
3170,3170,7532,2.0,0.0,4.0,4.0,1.0,Brazil
3171,3171,7546,1.0,0.0,5.0,5.0,1.0,Iran
3172,3172,7547,1.0,0.0,1.0,1.0,1.0,Iran
3173,3173,7558,1.0,0.0,1.0,1.0,1.0,Mongolia
3174,3174,7562,1.0,0.0,1.0,1.0,1.0,
3175,3175,7563,3.0,0.0,7.0,6.0,1.1666666666666667,Tajikistan
3176,3176,7577,2.0,0.0,2.0,3.0,0.6666666666666666,Australia
3177,3177,7579,1.0,0.0,3.0,3.0,1.0,United States
3178,3178,7584,1.0,0.0,1.0,1.0,1.0,United States
3179,3179,7616,1.0,0.0,2.0,2.0,1.0,Solomon Islands
3180,3180,7617,1.0,0.0,1.0,2.0,0.5,Solomon Islands
3181,3181,7618,1.0,0.0,2.0,2.0,1.0,Solomon Islands
3182,3182,7634,1.0,0.0,2.0,2.0,1.0,Namibia
3183,3183,7642,1.0,0.0,1.0,1.0,1.0,Greenland
3184,3184,7657,1.0,0.0,2.0,2.0,1.0,United States
3185,3185,7669,4.0,0.0,7.0,7.0,1.0,United States
3186,3186,7774,1.0,0.0,1.0,1.0,1.0,India
3187,3187,7821,1.0,0.0,2.0,2.0,1.0,Turkey
3188,3188,7862,2.0,0.0,5.0,5.0,1.0,China
3189,3189,7863,1.0,0.0,2.0,2.0,1.0,Ukraine
3190,3190,7894,2.0,0.0,2.0,2.0,1.0,China
3191,3191,7895,1.0,0.0,1.0,1.0,1.0,
3192,3192,7898,4.0,0.0,12.0,12.0,1.0,
3193,3193,7901,1.0,0.0,1.0,1.0,1.0,
3194,3194,7932,2.0,0.0,2.0,2.0,1.0,China
3195,3195,7962,1.0,0.0,1.0,1.0,1.0,Panama
3196,3196,7976,3.0,0.0,3.0,3.0,1.0,Kenya
3197,3197,7987,2.0,0.0,3.0,3.0,1.0,Canada
3198,3198,8043,1.0,0.0,2.0,2.0,1.0,China
3199,3199,8076,11.0,0.0,48.0,44.0,1.0909090909090908,United Arab Emirates
3200,3200,8082,2.0,0.0,3.0,3.0,1.0,
3201,3201,8170,1.0,0.0,2.0,2.0,1.0,
3202,3202,8173,1.0,0.0,2.0,2.0,1.0,
3203,3203,8174,1.0,0.0,2.0,2.0,1.0,
3204,3204,8180,1.0,0.0,2.0,2.0,1.0,Brazil
3205,3205,8199,2.0,0.0,3.0,2.0,1.5,United States
3206,3206,8200,2.0,0.0,3.0,3.0,1.0,United States
3207,3207,8201,2.0,0.0,2.0,3.0,0.6666666666666666,
3208,3208,8202,1.0,0.0,1.0,1.0,1.0,
3209,3209,8203,2.0,0.0,2.0,2.0,1.0,
3210,3210,8204,1.0,0.0,1.0,1.0,1.0,
3211,3211,8206,1.0,0.0,1.0,1.0,1.0,
3212,3212,8207,1.0,0.0,1.0,0.0,inf,
3213,3213,8208,1.0,0.0,1.0,1.0,1.0,Greenland
3214,3214,8209,1.0,0.0,1.0,1.0,1.0,Ukraine
3215,3215,8217,1.0,0.0,1.0,1.0,1.0,Canada
3216,3216,8223,1.0,0.0,1.0,1.0,1.0,Canada
3217,3217,8225,1.0,0.0,2.0,2.0,1.0,Canada
3218,3218,8227,1.0,0.0,4.0,4.0,1.0,Belize
3219,3219,8235,6.0,0.0,9.0,9.0,1.0,Egypt
3220,3220,8237,1.0,0.0,1.0,2.0,0.5,Brazil
3221,3221,8238,2.0,0.0,3.0,3.0,1.0,Brazil
3222,3222,8239,1.0,0.0,1.0,2.0,0.5,Brazil
3223,3223,8240,1.0,0.0,1.0,1.0,1.0,Brazil
3224,3224,8241,1.0,0.0,1.0,0.0,inf,Brazil
3225,3225,8242,1.0,0.0,1.0,1.0,1.0,Brazil
3226,3226,8243,1.0,0.0,1.0,1.0,1.0,Brazil
3227,3227,8244,1.0,0.0,2.0,2.0,1.0,Brazil
3228,3228,8247,1.0,0.0,1.0,1.0,1.0,Brazil
3229,3229,8256,1.0,0.0,1.0,1.0,1.0,Brazil
3230,3230,8258,1.0,0.0,1.0,1.0,1.0,Brazil
3231,3231,8259,0.0,0.0,0.0,2.0,0.0,Brazil
3232,3232,8266,5.0,0.0,6.0,6.0,1.0,Turkey
3233,3233,8314,2.0,0.0,4.0,4.0,1.0,United States
3234,3234,8355,1.0,0.0,1.0,1.0,1.0,Canada
3235,3235,8381,1.0,0.0,2.0,2.0,1.0,
3236,3236,8401,7.0,0.0,16.0,16.0,1.0,Indonesia
3237,3237,8407,4.0,0.0,6.0,6.0,1.0,China
3238,3238,8414,1.0,0.0,26.0,26.0,1.0,Poland
3239,3239,8417,5.0,0.0,6.0,6.0,1.0,China
3240,3240,8428,2.0,0.0,4.0,4.0,1.0,Russia
3241,3241,8492,1.0,0.0,1.0,1.0,1.0,
3242,3242,8628,1.0,0.0,1.0,1.0,1.0,Greenland
3243,3243,8630,3.0,0.0,5.0,5.0,1.0,China
3244,3244,8735,1.0,0.0,1.0,1.0,1.0,
3245,3245,8740,1.0,0.0,1.0,1.0,1.0,Russia
3246,3246,8774,1.0,0.0,2.0,2.0,1.0,Azerbaijan
3247,3247,8775,1.0,0.0,1.0,1.0,1.0,Azerbaijan
3248,3248,8781,5.0,0.0,7.0,7.0,1.0,
3249,3249,8782,1.0,0.0,1.0,1.0,1.0,Russia
3250,3250,8807,5.0,0.0,7.0,7.0,1.0,Indonesia
3251,3251,8826,3.0,0.0,5.0,5.0,1.0,
3252,3252,8832,4.0,0.0,6.0,6.0,1.0,
3253,3253,8845,2.0,0.0,3.0,3.0,1.0,China
3254,3254,8858,5.0,0.0,6.0,6.0,1.0,
3255,3255,8876,5.0,0.0,18.0,18.0,1.0,China
3256,3256,8892,1.0,0.0,2.0,2.0,1.0,Maldives
3257,3257,8914,1.0,0.0,1.0,1.0,1.0,Argentina
3258,3258,8921,1.0,0.0,1.0,1.0,1.0,
3259,3259,8924,1.0,0.0,1.0,1.0,1.0,
3260,3260,8944,2.0,0.0,2.0,2.0,1.0,Russia
3261,3261,8949,3.0,0.0,7.0,6.0,1.1666666666666667,Sri Lanka
3262,3262,8961,1.0,0.0,2.0,2.0,1.0,United Arab Emirates
3263,3263,8962,1.0,0.0,1.0,1.0,1.0,
3264,3264,8979,3.0,0.0,4.0,4.0,1.0,
3265,3265,9025,5.0,0.0,8.0,8.0,1.0,China
3266,3266,9026,5.0,0.0,6.0,6.0,1.0,Russia
3267,3267,9043,1.0,0.0,2.0,2.0,1.0,
3268,3268,9044,3.0,0.0,5.0,5.0,1.0,Turkey
3269,3269,9045,1.0,0.0,1.0,1.0,1.0,Turkey
3270,3270,9090,2.0,0.0,3.0,3.0,1.0,Australia
3271,3271,9107,3.0,0.0,6.0,6.0,1.0,China
3272,3272,9135,1.0,0.0,1.0,1.0,1.0,
3273,3273,9181,1.0,0.0,1.0,1.0,1.0,
3274,3274,9229,1.0,0.0,2.0,2.0,1.0,Sri Lanka
3275,3275,9272,1.0,0.0,2.0,2.0,1.0,
3276,3276,9273,1.0,0.0,1.0,1.0,1.0,Turkey
3277,3277,9310,4.0,0.0,4.0,4.0,1.0,
3278,3278,9311,1.0,0.0,2.0,2.0,1.0,China
3279,3279,9327,2.0,0.0,8.0,8.0,1.0,Italy
3280,3280,9386,2.0,0.0,2.0,2.0,1.0,China
3281,3281,9540,1.0,0.0,2.0,2.0,1.0,
3282,3282,9543,1.0,0.0,1.0,1.0,1.0,United States
3283,3283,9739,1.0,0.0,1.0,1.0,1.0,United States
3284,3284,9741,1.0,0.0,2.0,2.0,1.0,
3285,3285,9742,2.0,0.0,3.0,3.0,1.0,
3286,3286,9744,1.0,0.0,1.0,1.0,1.0,United States
3287,3287,9745,1.0,0.0,1.0,1.0,1.0,
3288,3288,9747,1.0,0.0,1.0,1.0,1.0,
3289,3289,9756,1.0,0.0,3.0,2.0,1.5,
3290,3290,9757,1.0,0.0,2.0,4.0,0.5,
3291,3291,9758,0.0,0.0,0.0,1.0,0.0,
3292,3292,9768,1.0,0.0,1.0,1.0,1.0,Peru
3293,3293,9771,1.0,0.0,1.0,1.0,1.0,Brazil
3294,3294,9774,1.0,0.0,1.0,1.0,1.0,Chile
3295,3295,9823,2.0,0.0,2.0,2.0,1.0,
3296,3296,9824,1.0,0.0,3.0,3.0,1.0,Mauritania
3297,3297,9826,1.0,0.0,1.0,1.0,1.0,Nigeria
3298,3298,9827,1.0,0.0,2.0,2.0,1.0,
3299,3299,9828,1.0,0.0,1.0,1.0,1.0,Zambia
3300,3300,9829,1.0,0.0,1.0,1.0,1.0,Tanzania
3301,3301,9841,1.0,0.0,1.0,1.0,1.0,
3302,3302,9842,1.0,0.0,1.0,1.0,1.0,
3303,3303,9843,5.0,0.0,7.0,7.0,1.0,
3304,3304,9844,3.0,0.0,3.0,3.0,1.0,China
3305,3305,9845,4.0,0.0,5.0,5.0,1.0,
3306,3306,9846,7.0,0.0,15.0,15.0,1.0,China
3307,3307,9848,2.0,0.0,2.0,2.0,1.0,China
3308,3308,9849,4.0,0.0,4.0,4.0,1.0,China
3309,3309,9887,1.0,0.0,1.0,1.0,1.0,Indonesia
3310,3310,9888,1.0,0.0,1.0,1.0,1.0,Indonesia
3311,3311,9889,1.0,0.0,1.0,1.0,1.0,Indonesia
3312,3312,9898,1.0,0.0,1.0,1.0,1.0,Indonesia
3313,3313,9904,1.0,0.0,1.0,1.0,1.0,Australia
3314,3314,9905,2.0,0.0,2.0,2.0,1.0,Australia
3315,3315,10119,1.0,0.0,1.0,1.0,1.0,
3316,3316,10160,2.0,0.0,2.0,2.0,1.0,China
3317,3317,10792,1.0,0.0,1.0,1.0,1.0,
3318,3318,10940,2.0,0.0,2.0,2.0,1.0,
3319,3319,10941,1.0,0.0,1.0,1.0,1.0,China
3320,3320,11051,41.0,0.0,188.0,187.0,1.0053475935828877,
3321,3321,11229,1.0,0.0,2.0,2.0,1.0,Congo (Kinshasa)
3322,3322,11230,1.0,0.0,1.0,1.0,1.0,Congo (Kinshasa)
3323,3323,11257,1.0,0.0,2.0,2.0,1.0,Maldives
3324,3324,11258,1.0,0.0,1.0,1.0,1.0,Indonesia
3325,3325,11290,1.0,0.0,1.0,1.0,1.0,Congo (Kinshasa)
3326,3326,11436,1.0,0.0,1.0,1.0,1.0,Russia
3327,3327,11473,3.0,0.0,6.0,6.0,1.0,
3328,3328,11498,1.0,0.0,1.0,1.0,1.0,China
3329,3329,11922,1.0,0.0,1.0,1.0,1.0,
